axis,code,label,covers,pattern,confidence,rule_id,source_url,notes
state,I,Vedic,"Saṃhitā, Brāhmaṇa, Upaniṣad, Sūtra, Vedāṅga",\b(vedic|veda|rigveda|rgveda|r\u0325gveda|atharvaveda|yajurveda|samaveda|samhita|saṃhitā|brahmana|brāhmaṇa|aranyaka|āraṇyaka|upanishad|upaniṣad|upanisad|vedanga|vedāṅga|srauta|shrauta|śrauta|grhya|gṛhya)\b,subject_pattern,state_I,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou I-V state axis adapted for subject-line matching.
state,II,Pāṇinian,the classical norm and grammarians' Sanskrit,\b(panini|pāṇini|patanjali|patañjali|ashtadhyayi|aṣṭādhyāyī|vyakarana|vyākaraṇa|grammar|grammatical|grammarian|mahābhāṣya|mahabhasya|kāśikā|kasika|nirukta)\b,subject_pattern,state_II,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou I-V state axis adapted for subject-line matching.
state,III,Epic & prolongements,"Mbh, Rām, Harivaṃśa, Gītā, Purāṇa, Smṛti, Tantra",\b(mahabharata|mahābhārata|mbh|ramayana|rāmāyaṇa|harivamsa|harivaṃśa|gita|gītā|bhagavadgita|bhagavadgītā|purana|purāṇa|smriti|smṛti|tantra|dharmasastra|dharmaśāstra)\b,subject_pattern,state_III,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou I-V state axis adapted for subject-line matching.
state,IV,Classical,"kāvya, drama, kathā, classical śāstra, kośa, later grammar",\b(kavya|kāvya|drama|natya|nāṭya|katha|kathā|shastra|śāstra|sastra|sāstra|kosha|kośa|classical sanskrit|kalidasa|kālidāsa|bhasa|bhāsa|dandin|daṇḍin|campu|campū|poetry|poetic)\b,subject_pattern,state_IV,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou I-V state axis adapted for subject-line matching.
state,V,Buddhist / Jaina,Buddhist Hybrid and Jaina Sanskrit,\b(buddh|bauddha|bhs|buddhist hybrid|jain|jaina|jainism|pali|pāli|prakrit|prākrit|abhidharma|bodhisattva|mahāyāna|mahayana|theravada|vajrayana|vajrayāna|tripitaka|tipitaka)\b,subject_pattern,state_V,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou I-V state axis adapted for subject-line matching.
register,rgveda,Ṛgveda,Ṛgveda,\b(rigveda|rgveda|r\u0325gveda|ṛgveda|rv\b),subject_pattern,register_rgveda,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,atharva,Atharvaveda,Atharvaveda,\b(atharva|atharvaveda|av\b),subject_pattern,register_atharva,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,yajus,Yajurveda,Yajurveda,\b(yajurveda|yajus|yajur)\b,subject_pattern,register_yajus,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,brahmana,Brāhmaṇa,Brāhmaṇa,\b(brahmana|brāhmaṇa|satapatha|śatapatha|shatapatha|aitareya|taittiriya|taittirīya)\b,subject_pattern,register_brahmana,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
register,upanisad,Upaniṣad,Upaniṣad,\b(upanishad|upaniṣad|upanisad|brhadaranyaka|bṛhadāraṇyaka|chandogya|chāndogya|katha up|kaṭha up)\b,subject_pattern,register_upanisad,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md,Renou register axis adapted for subject-line matching.
