domain,priority,source_file,source_row,record_id,label,status,reason,evidence_url,reviewer,checked_at,note
author_normalization,high,data/processed/authors_needing_review.csv,288,indology-author-0ed85ee2a4,Adrian.Burton at anu.edu.au,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,289,indology-author-d11186354d,Deepak,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,290,indology-author-6879e3ac2e,E50488 at EARN.JPNKUDPC,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,291,indology-author-e18faaa9d1,HEIJSTEE at rullet.LeidenUniv.nl,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,292,indology-author-093384fbb6,J M,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,293,indology-author-ec2c812eb5,K.KRISHNAMURTHY,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,294,indology-author-b0f8c77506,Kamala,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,295,indology-author-cb80d38fc5,LEHMANN at VAX2.CONCORDIA.CA,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,296,indology-author-22e4576106,Lambodara,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,297,indology-author-f0d9220796,MDSAAA48 at giasmd01.vsnl.net.in,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,298,indology-author-6a890e1065,Mahesh,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,299,indology-author-846a29031b,N.N.,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,300,indology-author-e42ac444de,NK,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,301,indology-author-2fc3aeecec,ORACLE at wl.aecl.ca,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,302,indology-author-d966b04909,P.G.Moore at ukc.ac.uk,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,303,indology-author-ce6d5bc52e,PHIL029 at csc.canterbury.ac.nz,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,304,indology-author-298e3e859b,Poornima,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,305,indology-author-fd39b963ab,Reganch at aol.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,306,indology-author-f1a488af18,Venkiteshwaran,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,307,indology-author-0992a336e2,amccord,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,308,indology-author-79be276817,asia,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,309,indology-author-8ca8d36071,astridzotter at yahoo.de,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,310,indology-author-58696670c6,c.j.oort at pi.net,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,311,indology-author-cac2a25336,clay at m-net.arbornet.org,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,312,indology-author-bc467bb1e2,deepak at ksu.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,313,indology-author-3be8fe9eae,efeoci,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,314,indology-author-91280d3470,fsmith,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,315,indology-author-4244bab921,goodall at vax.ox.ac.uk,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,316,indology-author-6740f393f7,hcf1dahl at EARN.UCSBUXA,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,317,indology-author-3bd4edf841,hhhock,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,318,indology-author-fcf87c562f,hsa01dk at goldsmiths.ac.uk,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,319,indology-author-c289020dad,jage at seq1.loc.gov,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,320,indology-author-eaa4b3b2c8,jkirk at micron.net,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,321,indology-author-70f58bf32d,jleslie,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,322,indology-author-9c6f68de43,jwg2 at cornell.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,323,indology-author-58d27af301,kappa-y at sh0.po.iijnet.or.jp,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,324,indology-author-b5c82fe6a4,krisna at cs.wisc.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,325,indology-author-73de13cf36,lel,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,326,indology-author-7e1e4b2dc8,mmaggi at sinergia.it,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,327,indology-author-be0ae24999,mweiss at camtwh.eric.on.ca,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,328,indology-author-a4cebd0f96,pfreund at mum.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,329,indology-author-145ff2d398,philipp.a.maas,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,330,indology-author-5eecd4556d,pp001460 at interramp.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,331,indology-author-61bcdd4375,prince at mx.kobe-shinwa.ac.jp,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,332,indology-author-a950ca6531,schopra at cabler.cableregina.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,333,indology-author-f90d4ee027,sdiamond at sas.upenn.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,334,indology-author-127ccee321,sgambhir at sas.upenn.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,335,indology-author-5cce3d74b7,sohum at ms.uky.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,336,indology-author-50a59f2c55,ssa at violet.berkeley.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,337,indology-author-3e64a431b4,tatelman at total.net,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,338,indology-author-d26e5e6829,thayashi at mail.doshisha.ac.jp,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,339,indology-author-be3f40ffe2,theodor,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,340,indology-author-8f841de201,turstig at juno.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,341,indology-author-dc5486ce3d,vmurthy at informix.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,342,indology-author-9e424d4374,yanom at cc.kyoto-su.ac.jp,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,343,indology-author-5fa87886ee,弥永信美,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,344,indology-author-c0f036faa4,BMS at NAUVAX.UCC.NAU.EDU,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,345,indology-author-d88b10c6bc,Brendan,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,346,indology-author-2195818f89,CVEDGC at Levels.UniSA.Edu.Au,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,347,indology-author-223c2867b1,D.Plukker at inter.NL.net,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,348,indology-author-aeacd46bb4,Dominik,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,349,indology-author-3b49fa916d,Dr.RM.Krishnan,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,350,indology-author-9dd0b91f7d,Flügel,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,351,indology-author-009368e4ea,HP at soas.ac.uk,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,352,indology-author-8522a8b6d1,Hemananda.B.P,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,353,indology-author-f52fb51114,Hrid,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,354,indology-author-2bc76bdcc8,MILESM at ibm3090.computer-centre.birmingham.ac.uk,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,355,indology-author-45c300df95,Maitrimurti,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,356,indology-author-0706025b2b,Max,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,357,indology-author-92630410b1,Michael.Slouber at wwu.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,358,indology-author-863ba12ef6,Peter.Schalk at relhist.uu.se,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,359,indology-author-324ec9e80b,RCJ at UK.AC.CAMBRIDGE.UNIVERSITY-LIBRARY.AUTOMATION,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,360,indology-author-89d663c6cd,Ramesh.Kushwaha at um.cc.umich.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,361,indology-author-066c827654,SARAI,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,362,indology-author-4018cd5311,SATYAVO,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,363,indology-author-55928b4fc7,SOGBS at cc.newcastle.edu.au,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,364,indology-author-b9e6da14d5,SStephen,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,365,indology-author-86f45942e6,Sfauthor,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,366,indology-author-45525cce73,Shah,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,367,indology-author-b038f667c7,Svetislav.Kostic at ff.cuni.cz,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,368,indology-author-3ceb010f4b,T.A.MCALLISTER,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,369,indology-author-8a495a8a65,TCOB000,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,370,indology-author-77e0db1662,Trimble,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,371,indology-author-36b3adf640,YANOM at EARN.JPNKSUVX,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,372,indology-author-0ed85ee2a4,adrian.burton at anu.edu.au,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,373,indology-author-24621f4253,ai927 at FreeNet.Carleton.CA,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,374,indology-author-5b9dbc0b19,aklujkar,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,375,indology-author-f3f1881f20,bclough,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,376,indology-author-827b09e0fc,bedell at cse.bridgeport.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,377,indology-author-580e280f68,d.keown at goldsmiths.ac.uk,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,378,indology-author-2522fe9452,deck at div.harvard.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,379,indology-author-21db9ed736,dermot at grevatt.f9.co.uk,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,380,indology-author-7c43966447,dkprint,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,381,indology-author-5b3879c7b0,dominik at haas.asia,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,382,indology-author-9f42c791f6,dwight at unixg.ubc.ca,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,383,indology-author-bcbea79cc4,elmar at philosophie.uni-tuebingen.de,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,384,indology-author-ee32f0be3b,fsmith at blue.weeg.uiowa.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,385,indology-author-b04d2449a8,fussman,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,386,indology-author-3d296bc018,gor05 at rz.uni-kiel.d400.de,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,387,indology-author-01ff717f38,gthursby at religion.ufl.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,388,indology-author-1974efd4e4,harzer at utexas.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,389,indology-author-27b876a5b5,indinst at vax.oxford.ac.uk,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,390,indology-author-a852e96c9f,jkirkpatrick,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,391,indology-author-d6fb02cca0,jlc at ccr.jussieu.fr,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,392,indology-author-2ab3c7b93f,jwoo at sas.upenn.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,393,indology-author-60fde88000,kashyap at pepper.rutgers.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,394,indology-author-32c568b836,kghosh at ceco.ceco.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,395,indology-author-45518aff8f,lpp,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,396,indology-author-19a8d93b9d,m.s.oort at casema.nl,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,397,indology-author-9ad656c4c7,n-iyanag at ppp.bekkoame.or.jp,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,398,indology-author-4c4cd2e1df,pventhb at xs4all.nl,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,399,indology-author-dafb009b30,raja at galileo.IFA.Hawaii.Edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,400,indology-author-13dd084bf4,rajs at lugano.esd.sgi.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,401,indology-author-9c858edada,rtumkur at ford.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,402,indology-author-6fcc46d876,rwl at emx.cc.utexas.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,403,indology-author-1eb81e6ff0,sani at ling.unipi.it,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,404,indology-author-8c46998891,selindqu at rainbow.uchicago.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,405,indology-author-525d206393,shailesh at cair.ernet.in,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,406,indology-author-003e440109,stephens,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,407,indology-author-86163bc5df,svagah at sb.su.se,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,408,indology-author-f3a674f7f3,tasi at EDU.UCHICAGO.MIDWAY,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,409,indology-author-405fca3104,vineet at gator.bocaraton.ibm.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,410,indology-author-aa1847d8ea,vineet at hotseat.att.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,411,indology-author-e19921e138,wieson,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,412,indology-author-f832bf838a,williams at uhdux2.dt.uh.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,413,indology-author-4c93b7104a,224141 at swedenmail.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,414,indology-author-c55e6b3a0e,A.M.Cerulli,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,415,indology-author-b645977bb9,A.Raman at massey.ac.nz,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,416,indology-author-3c0f98421f,ARUN.VOHRA at hq.doe.gov,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,417,indology-author-a88d1d32d6,ASHER at EDU.UMN.ACS.VX,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,418,indology-author-cf44178a88,Atimidus,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,419,indology-author-e7f3c0ee08,B.Bhattacharya,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,420,indology-author-74893fc56e,BROWNH at CCSUA.CTSTATEU.EDU,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,421,indology-author-3914e3b809,C.S.Raghavendra,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,422,indology-author-fdfee14ebb,CJPOWERS at DESIRE.WRIGHT.EDU,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,423,indology-author-2aa94d7f76,COHEN at rhodes.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,424,indology-author-49dbf3803f,COHEN at vax.rhodes.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,425,indology-author-21fde6333f,DESIKACHARYK at wl.aecl.ca,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,426,indology-author-aa743a0aae,David,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,427,indology-author-376a54303d,Devendra.Singh at si.sintef.no,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,428,indology-author-0638f5af93,Dmitriy,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,429,indology-author-45eb879a9c,Durga,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,430,indology-author-ec3e661d7b,Fernando,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,431,indology-author-ace418821f,GAIL at utxvms.cc.utexas.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,432,indology-author-679e467ade,IAOmar,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,433,indology-author-cb70b1dca3,INDINST at UK.AC.OXFORD.VAX,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,434,indology-author-112f489f6b,JM,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,435,indology-author-48e408e515,Jahnabi,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,436,indology-author-7d1139bd3e,Jerry.Losty at mail.bl.uk,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,437,indology-author-9942911a4c,KERNLIB at rullet.LeidenUniv.nl,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,438,indology-author-40b8374742,KHarper at lmumail.lmu.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,439,indology-author-b2761250b1,KWEGMAN at vax1.miu.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,440,indology-author-7db9f11101,Kakmuk,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,441,indology-author-3104e98dd1,MacMagic at aol.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,442,indology-author-edca78a9e8,McComas.Taylor at ANU.EDU.AU,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,443,indology-author-7bea7e9f7e,Menon,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,444,indology-author-3aa0a12b0f,Nenninger.Wilden at t-online.de,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,445,indology-author-26de46db6c,Ngilcach at aol.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,446,indology-author-187afa1cc4,Oguibenine,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,447,indology-author-c79436269e,PHIL013 at csc.canterbury.ac.nz,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,448,indology-author-51cac59935,PWilliams at UH.EDU,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,449,indology-author-4b8373d016,Peter,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,450,indology-author-c6abeaebd3,QUESSEL.BURKHARD,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,451,indology-author-9f82ef59d8,RCJ at automation.university-library.cambridge.ac.uk,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,452,indology-author-c56e42a1f3,RHKoch,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,453,indology-author-dca95a808e,RSharma144,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,454,indology-author-5669623ca2,S.Johar at library.usyd.edu.au,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,455,indology-author-c8bd4463de,SHARMA,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,456,indology-author-e8c5e5be4d,SP,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,457,indology-author-ffbbf38199,Saravina at aol.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,458,indology-author-2bc2e414fa,Shalin,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,459,indology-author-0e72b73a5b,Soneji,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,460,indology-author-2b98bdaf52,Subra_Suresh.stu at rxg.xerox.com,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,461,indology-author-e53b1bd45e,TMCQ at vax1.miu.edu,needs_review,email-like public archive author string; not merged to a real-name identity,,,,
author_normalization,high,data/processed/authors_needing_review.csv,462,indology-author-a72009d09f,VB,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,463,indology-author-910987228c,Vickie.Banks,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,464,indology-author-0754da027c,Yashwant,needs_review,short or single-token display name; retained without merge,,,,
author_normalization,high,data/processed/authors_needing_review.csv,465,indology-author-dc8d9260ce,Z Y,needs_review,short or single-token display name; retained without merge,,,,
