meso_codes,presentation_id,public_path,renou_evidence,renou_match_count,renou_match_status,renou_register_labels,renou_registers,renou_state_labels,renou_states,scholar_ids,scholar_urls,scholars,series,source_url,tags,theme_code,theme_en,title,year
comparative_analysis,PRES_5b4245709b,p/korovi-voiny-na-materiale-skotovodcheskogo-eposa-narodov-tsentralnoi-indii-i-dekana.html,state:IV; register:epic; register:kavya,3,matched,Epic; Kāvya,epic; kavya,Classical,IV,PERS_2c40b9b1,s/gurov-nikita.html,Gurov Nikita Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,война; декан; индия; коровий; народ; скотоводческий; центральный; эпос,literature_and_poetry,Literature & Poetry,«Коровьи войны» (на материале скотоводческого эпоса народов Центральной Индии и Декана),2009
epic_ramayana_mahabharata,PRES_7323c9c9b1,p/eshche-raz-o-syuzhete-epicheskoi-shakuntaly.html,state:IV; register:epic; register:katha; register:kavya,4,matched,Epic; Kathā; Kāvya,epic; katha; kavya,Classical,IV,PERS_61202bf3,s/yulia-alikhanova.html,Alikhanova Yulia Markovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,сюжет; шакунталый; эпический,literature_and_poetry,Literature & Poetry,Еще раз о сюжете эпической «Шакунталы»,2009
dravidology_south_india; epic_ramayana_mahabharata,PRES_96f005355d,p/makhabkharata-v-tamilskoi-poezii.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_1fa7cc0c,s/alexander-dubyansky.html,Dubyansky Alexander Mikhailovich,Roerich Readings,https://ancient.ivran.ru/novosti?year=2009,махабхарат; поэзия; тамильский,literature_and_poetry,Literature & Poetry,Махабхарата в тамильской поэзии,2009
epic_ramayana_mahabharata,PRES_9e464b8281,p/kniga-o-poboishche-palitsami-makhabkharata-xvi.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_e5a5ac24,s/neveleva-svetlana.html,Neveleva Svetlana Leonidovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,книга; махабхарат; палица; побоище,literature_and_poetry,Literature & Poetry,"Книга о побоище палицами (Махабхарата, XVI)",2009
bengal; epic_ramayana_mahabharata,PRES_beb45aac0a,p/ramayana-krittibasa-odzhkhi-v-kulture-bengalii-xv-xvi-vekov.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_7bbed51a,s/sladkov-andrei.html,Sladkov Andrey Leonidovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,бенгалия; век; криттибас; культура; оджха; рамаяна,literature_and_poetry,Literature & Poetry,«Рамаяна» Криттибаса Оджхи в культуре Бенгалии XV-XVI веков,2009
comparative_analysis,PRES_1e77ef9490,p/indiiskii-epos-dkhola-maru-i-skazka-o-tsare-saltane-a-s-pushkina.html,state:IV; register:epic; register:kavya,3,matched,Epic; Kāvya,epic; kavya,Classical,IV,PERS_f8ab5755,s/oranskaya-tatyana.html,Oranskaya Tatyana Iosifovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,дхола-мара; индия; пушкин; салтана; сказка; царь; эпос,literature_and_poetry,Literature & Poetry,Индийский эпос «Дхола-Мару» и «Сказка о царе Салтане» А.С.Пушкина,2010
epic_ramayana_mahabharata,PRES_a80206461e,p/tipovoi-motiv-situatsiya-v-makhabkharate.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_e5a5ac24,s/neveleva-svetlana.html,Neveleva Svetlana Leonidovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,махабхарат; мотив-ситуация; типовой,literature_and_poetry,Literature & Poetry,Типовой мотив-ситуация в Махабхарате,2010
epic_ramayana_mahabharata,PRES_fbd84f6b96,p/yazyk-bogini-kali-ya-v-vasilkov-epicheskie-geroi-i-bogi-v-makhabkharate-i-ne-tolko.html,state:III; register:epic,2,matched,Epic,epic,Epic & prolongements,III,PERS_9a855a7b,s/albedil-margarita.html,Albedil Margarita Fedorovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,бог; богиня; васильков; герой; кали; махабхарат; только; эпический; язык,religion_and_philosophy,Religion & Philosophy,Язык богини Кали. Я.В. Васильков. Эпические герои и боги (в «Махабхарате» и не только),2010
epic_ramayana_mahabharata,PRES_7a0616cdc7,p/metafora-v-makhabkharate.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_e5a5ac24,s/neveleva-svetlana.html,Neveleva Svetlana Leonidovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,махабхарат; метафора,literature_and_poetry,Literature & Poetry,Метафора в «Махабхарате»,2011
epic_ramayana_mahabharata,PRES_77f698acd5,p/ramayana-v-drame-bkhavabkhuti-poslednie-deyaniya-ramy.html,state:III; state:IV; register:epic; register:natya; register:kavya,5,matched,Epic; Kāvya; Nāṭya,epic; kavya; natya,Classical; Epic & prolongements,III; IV,PERS_61202bf3,s/yulia-alikhanova.html,Alikhanova Yulia Markovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,бхавабхути; деяние; драма; последний; рама; рамаяна,literature_and_poetry,Literature & Poetry,«Рамаяна» в драме Бхавабхути «Последние деяния Рамы»,2012
epic_ramayana_mahabharata,PRES_f31283e9b4,p/ramayana-v-drame-bkhavabkhuti-poslednie-priklyucheniya-ramy.html,state:III; state:IV; register:epic; register:natya; register:kavya,5,matched,Epic; Kāvya; Nāṭya,epic; kavya; natya,Classical; Epic & prolongements,III; IV,PERS_61202bf3,s/yulia-alikhanova.html,Alikhanova Yulia Markovna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2012,бхавабхути; драма; последний; приключение; рама; рамаяна,literature_and_poetry,Literature & Poetry,Рамаяна в драме Бхавабхути «Последние приключения Рамы»,2012
colonial_encounters,PRES_5280e823e7,p/spetsifika-vospriyatiya-i-interpretatsii-mogolami-drevneindiiskoi-epicheskoi-literatury.html,register:epic,1,matched,Epic,epic,,,PERS_088c4df7,s/atmanova-yuliya.html,Atmanova Yulia Георгиевна,Roerich Readings,https://ancient.ivran.ru/novosti?year=2013,восприятие; древнеиндийский; литература; могол; специфика; эпический,history_and_culture,"History, Culture & Society",Специфика восприятия и интерпретации моголами древнеиндийской эпической литературы,2013
epic_ramayana_mahabharata,PRES_2f9d65e45b,p/the-ideal-man-in-the-mah-bh-rata-the-consciousness-of-the-budhyam-na-on-one-s-way-to-salvation.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_26ce5ec1,s/nina-budzishevska.html,Nina Budziszewska,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,,literature_and_poetry,Literature & Poetry,"The ideal man in the Mahābhārata. The consciousness of the ""budhyamāna"" on one's way to salvation",2014
epic_ramayana_mahabharata,PRES_fef7c3afd6,p/versiya-ramayany-v-makhabkhagavata-purane.html,state:III; state:IV; register:epic; register:purana; register:kavya,5,matched,Epic; Kāvya; Purāṇa,epic; kavya; purana,Classical; Epic & prolongements,III; IV,PERS_3e105f43,s/ignatev-andrei.html,Ignatyev Andrey Alexandrovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,версия; махабхагавата-пурана; рамаяна,literature_and_poetry,Literature & Poetry,Версия «Рамаяны» в «Махабхагавата-пуране»,2014
epic_ramayana_mahabharata; vedic_studies,PRES_91225c7c40,p/obraz-somy-v-vediiskoi-i-epicheskoi-traditsii.html,state:I; register:epic,2,matched,Epic,epic,Vedic,I,PERS_526da44f,s/shaposhnikova-darya.html,Daria Shaposhnikova,Roerich Readings,https://ancient.ivran.ru/novosti?year=2015,ведийский; образ; сом; традиция; эпический,religion_and_philosophy,Religion & Philosophy,Образ Сомы в ведийской и эпической традиции,2015
comparative_analysis; epic_ramayana_mahabharata,PRES_9344fa57ea,p/stil-kavya-v-dvukh-opisaniyakh-spyashchego-garema-v-ramayane-i-v-zhizni-buddy-ashvagkhoshi.html,state:III; state:IV; state:V; register:epic; register:kavya; register:bauddha,6,matched,Bauddha; Epic; Kāvya,bauddha; epic; kavya,Buddhist / Jaina; Classical; Epic & prolongements,III; IV; V,PERS_36dabb79,s/anastasia-guriya.html,Guriya Anastasia Georgievna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2015,ашвагхошить; будда; гарем; два; жизнь; кавие; описание; рамаяна; спать; стиль,literature_and_poetry,Literature & Poetry,Стиль кавья в двух описаниях спящего гарема – в «Рамаяне» и в «Жизни Будды» Ашвагхоши,2015
epic_ramayana_mahabharata,PRES_d430246a1f,p/epos-katama-radzhu-katkha-osnovnye-osobennosti-syuzheta.html,state:IV; register:epic; register:katha; register:kavya,4,matched,Epic; Kathā; Kāvya,epic; katha; kavya,Classical,IV,PERS_800ac07e,s/neivirt.html,A. A. Nejvirt,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4023&option=com_content&task=view,катама; катх; основной; раджа; сюжет; эпос,literature_and_poetry,Literature & Poetry,Эпос «Катама Раджу Катха» — основные особенности сюжета,2015
epic_ramayana_mahabharata,PRES_661914709f,p/progulki-po-gorodu-s-khanumanom-odin-epizod-iz-ramayany-i-ego-paralleli-v-artkhashastre-kautili.html,state:III; state:IV; state:V; register:epic; register:kavya,5,matched,Epic; Kāvya,epic; kavya,Buddhist / Jaina; Classical; Epic & prolongements,III; IV; V,PERS_9374fd12,s/vyrshchikov-evgenii.html,Vyrshchikov Evgeny Gennadievich,Roerich Readings,https://ancient.ivran.ru/novosti?year=2016,артхашастр; город; канон; каутилья; пали; параллель; прогулка; рамаяна; хануман; эпизод,literature_and_poetry,Literature & Poetry,Прогулки по городу с Хануманом (один эпизод из «Рамаяны» и его параллели в Артхашастре Каутильи и в палийском каноне),2016
epic_ramayana_mahabharata; vedic_studies,PRES_77c95981ae,p/mif-o-sozhzhenii-tripury-na-perekrestkakh-vediiskoi-i-epicheskoi-traditsii.html,state:I; register:epic,2,matched,Epic,epic,Vedic,I,PERS_dfaf6803,s/borisov-yakov.html,Yakov Borisov,Roerich Readings,https://ancient.ivran.ru/novosti?year=2016,ведийский; миф; перекресток; сожжение; традиция; трипура; эпический,religion_and_philosophy,Religion & Philosophy,Миф о сожжении Трипуры на перекрестках ведийской и эпической традиции,2016
epic_ramayana_mahabharata; translation_reception,PRES_a0347d2f8e,p/ramayana-daldzhita-nagra-novyi-tekst-indiiskoi-diaspory.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_f19cd8a1,s/kotin-igor.html,Kotin Igor Yurievich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,далджито; диаспора; индия; награ; новый; рамаяна; текст,literature_and_poetry,Literature & Poetry,«Рамаяна» Далджита Награ — новый текст индийской диаспоры,2016
dravidology_south_india; epic_ramayana_mahabharata,PRES_3d081ec308,p/tamilskaya-ballada-skazanie-o-kusalavane-kucalava-katai-osobennosti-traktovki-fragmenta-ramayany.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_1fa7cc0c,s/alexander-dubyansky.html,Dubyansky Alexander Mikhailovich,Roerich Readings,https://ancient.ivran.ru/novosti?year=2017,баллада; кусалаван; рамаяна; сказание; тамильский; трактовка; фрагмент,literature_and_poetry,Literature & Poetry,Тамильская баллада «Сказание о Кусалаване» (kucalavaṉ katai): особенности трактовки фрагмента «Рамаяны»,2017
epic_ramayana_mahabharata,PRES_9f49dca92d,p/smena-motivirovok-v-srednevekovom-tekste-dve-ramayany.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_36dabb79,s/anastasia-guriya.html,Guriya Anastasia Georgievna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2017,два; мотивировка; рамаяна; смена; средневековый; текст,literature_and_poetry,Literature & Poetry,Смена мотивировок в средневековом тексте: две «Рамаяны»,2017
epic_ramayana_mahabharata; sanskrit_grammar_panini,PRES_0ad046733d,p/semantika-glagolnogo-kornya-bhram-i-ego-derivatov-na-materiale-drevneindiiskogo-eposa-i-poezii.html,state:IV; register:epic; register:bhasya; register:kavya,4,matched,Bhāṣya; Epic; Kāvya,bhasya; epic; kavya,Classical,IV,PERS_8e117242,s/ekaterina-yuditskaya.html,Yuditskaya Ekaterina Alekseevna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2018,глагольный; дериват; древнеиндийский; корень; поэзия; семантика; эпос,linguistics_and_philology,Linguistics & Philology,Семантика глагольного корня bhram и его дериватов на материале древнеиндийского эпоса и поэзии,2018
epic_ramayana_mahabharata,PRES_2b4a64bbcc,p/zhenskie-obrazy-drevneindiiskogo-eposa-i-pozdneishego-folklora-na-fone-norm-dkharmashastry.html,state:III; state:IV; register:epic; register:smrti; register:kavya,5,matched,Epic; Kāvya; Smṛti,epic; kavya; smrti,Classical; Epic & prolongements,III; IV,PERS_829c1de5,s/vasilkov-yaroslav.html,Vasilkov Yaroslav Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=7591&option=com_content&task=view,древнеиндийский; дхармашастр; женский; норма; образ; поздний; фольклор; фон; эпос,literature_and_poetry,Literature & Poetry,Женские образы древнеиндийского эпоса и позднейшего фольклора на фоне норм дхармашастры,2018
epic_ramayana_mahabharata; translation_reception,PRES_58f6034f0d,p/sovremennye-interpretatsii-sanskritskoi-ramayany-v-kino.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_db046be0,s/sabirova-rimma.html,Sabirova Rimma Nailevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=7591&option=com_content&task=view,кино; рамаяна; санскрит; современный,literature_and_poetry,Literature & Poetry,Современные интерпретации санскритской «Рамаяны» в кино,2018
translation_reception,PRES_12417b5ae3,p/opyt-peredachi-epicheskoi-shloki-v-russkoi-perevodcheskoi-traditsii.html,state:IV; register:epic; register:kavya,3,matched,Epic; Kāvya,epic; kavya,Classical,IV,PERS_587b08ec,s/leonov-mikhail.html,Leonov Mikhail Vasilievich,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,переводческий; передача; русский; традиция; шлока; эпический,literature_and_poetry,Literature & Poetry,Опыт передачи эпической шлоки в русской переводческой традиции,2019
epic_ramayana_mahabharata,PRES_790adfed32,p/otnoshenie-k-zhenshchine-v-epose-na-primere-ramayany-valmiki-adbkhuta-ramayany-i-adkhyatma-ramay.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_db046be0,s/sabirova-rimma.html,Sabirova Rimma Nailevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,адбхуть; адхьятм; вальмик; женщина; отношение; рамаяна; эпос,literature_and_poetry,Literature & Poetry,"Отношение к женщине в эпосе (на примере «Рамаяны» Вальмики, «Адбхута Рамаяны» и «Адхьятма Рамаяны»)",2019
epic_ramayana_mahabharata,PRES_f38580f0b7,p/makhabkharata-i-motiv-zatochennykh-v-peshchere.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_829c1de5,s/vasilkov-yaroslav.html,Vasilkov Yaroslav Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,заточить; махабхарат; мотив; пещера,literature_and_poetry,Literature & Poetry,«Махабхарата» и мотив «заточенных в пещере»,2019
epic_ramayana_mahabharata,PRES_c63fd39448,p/mini-bkhagavadgita-v-chetvertoi-knige-ramayany-valmiki.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_1130c736,s/serebryanyi-sergei.html,Serebryany Sergey Dmitrivelch,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,вальмик; книга; мини-бхагавадгит; рамаяна; четвертый,literature_and_poetry,Literature & Poetry,«Мини-Бхагавадгита» в четвертой «книге» «Рамаяны» Вальмики,2020
epic_ramayana_mahabharata; manuscripts_epigraphy,PRES_fac07beb0f,p/zagadka-eduki-monumenta-oprokinutogo-mira-epigrafika-epos-purany.html,state:III; register:epic; register:purana; register:epig,4,matched,Epic; Epigraphic; Purāṇa,epic; epig; purana,Epic & prolongements,III,PERS_5228da95,s/victoria-vertogradova.html,Vertogradova Victoria Viktorovna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2020,загадка; мир; монумент; опрокинуть; пураны; эдук; эпиграфика; эпос,history_and_culture,"History, Culture & Society","Загадка эдуки – монумента опрокинутого мира (эпиграфика, эпос, пураны)",2020
epic_ramayana_mahabharata; modern_society_politics,PRES_0296b0a4d7,p/kharakternye-cherty-i-osobennosti-indiiskogo-mifologicheskogo-seriala-na-materiale-serialov-na-s.html,state:III; state:IV; register:epic; register:katha; register:kavya,5,matched,Epic; Kathā; Kāvya,epic; katha; kavya,Classical; Epic & prolongements,III; IV,PERS_db046be0,s/sabirova-rimma.html,Sabirova Rimma Nailevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,индия; мифологический; рамаяна; сериал; сюжет; характерный; черта,literature_and_poetry,Literature & Poetry,Характерные черты и особенности индийского мифологического сериала (на материале сериалов на сюжет «Рамаяны»),2021
comparative_analysis; epic_ramayana_mahabharata,PRES_34e681fc82,p/neopoznannye-indoevropeiskie-motivy-v-sanskritskom-epose.html,state:IV; register:epic; register:kavya,3,matched,Epic; Kāvya,epic; kavya,Classical,IV,PERS_829c1de5,s/vasilkov-yaroslav.html,Vasilkov Yaroslav Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,индоевропейский; мотив; неопознанный; санскрит; эпос,literature_and_poetry,Literature & Poetry,Неопознанные индоевропейские мотивы в санскритском эпосе,2021
epic_ramayana_mahabharata; translation_reception,PRES_610b03d2ff,p/politik-chitaet-i-pereskazyvaet-epos-ramayana-i-makhabkharata-v-perelozhenii-chakravarti-radzhag.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_f19cd8a1,s/kotin-igor.html,Kotin Igor Yurievich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,махабхарат; переложение; пересказывать; политик; раджагопалачарь; рамаяна; чакраварти; читать; эпос,literature_and_poetry,Literature & Poetry,Политик читает и пересказывает эпос. «Рамаяна» и «Махабхарата» в переложении Чакраварти Раджагопалачари,2023
bhakti_vaishnava; epic_ramayana_mahabharata,PRES_9d14455fc4,p/brakhma-stuti-iz-bkhushundi-ramayany-tekstologiya-smysly-paralleli.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_7542d270,s/demchenko-maksim.html,Maxim Demchenko,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,брахма-стуть; бхушунди; параллель; рамаяна; смысл; текстология,literature_and_poetry,Literature & Poetry,"«Брахма-стути» из «Бхушунди Рамаяны»: текстология, смыслы, параллели",2023
epic_ramayana_mahabharata,PRES_04be156989,p/printsipy-postroeniya-verenits-drevneindiiskikh-imen-v-vishnusakhasraname-makhabkharata-xii-135.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_8516d1e4,s/marcis-gasuns.html,Gasuns Marcis,Roerich Readings,https://ancient.ivran.ru/novosti?year=2024,вереница; вишнусахасранама; древнеиндийский; имя; махабхарат; построение; принцип,literature_and_poetry,Literature & Poetry,Принципы построения верениц древнеиндийских имён в «Вишнусахасранаме» («Махабхарата» XII.135),2024
comparative_analysis; epic_ramayana_mahabharata,PRES_05234eac69,p/pokhishchenie-i-vozvrashchenie-zhen-v-drevneindiiskom-epose-i-paralleli-v-drevnegrecheskikh-syuz.html,state:IV; register:epic; register:katha; register:kavya,4,matched,Epic; Kathā; Kāvya,epic; katha; kavya,Classical,IV,PERS_ced3d7b4,s/molina-anna.html,Molina Anna Valerievna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2024,возвращение; древнегреческий; древнеиндийский; жена; параллель; похищение; сюжет; эпос,literature_and_poetry,Literature & Poetry,Похищение и возвращение жён в древнеиндийском эпосе и параллели в древнегреческих сюжетах,2024
