meso_codes,presentation_id,public_path,renou_evidence,renou_match_count,renou_match_status,renou_register_labels,renou_registers,renou_state_labels,renou_states,scholar_ids,scholar_urls,scholars,series,source_url,tags,theme_code,theme_en,title,year
,PRES_3faf9b7b24,p/syuzhet-o-trite-etnoistoricheskaya-osnova.html,state:IV; register:katha; register:kavya,3,matched,Kathā; Kāvya,katha; kavya,Classical,IV,PERS_9a855a7b,s/albedil-margarita.html,Albedil Margarita Fedorovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,основа; сюжет; тереть; этноисторический,literature_and_poetry,Literature & Poetry,Сюжет о Трите: этноисторическая основа,2004
dravidology_south_india,PRES_440de90864,p/mif-ob-agaste-v-srednevekovoi-literature-telugu.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_2c40b9b1,s/gurov-nikita.html,Gurov Nikita Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,агастие; литература; миф; средневековый; телугу,literature_and_poetry,Literature & Poetry,Миф об Агастье в средневековой литературе телугу,2004
hindi_urdu_new_indo_aryan,PRES_5461e391b0,p/syuzhet-povesti-o-nasikete-sadala-mishry-v-kontekste-istorii-prozy-khindi.html,state:IV; register:katha; register:kavya,3,matched,Kathā; Kāvya,katha; kavya,Classical,IV,PERS_28317057,s/dubyanskaya-tatyana.html,Dubyanskaya Tatyana Alexandrovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,история; контекст; мишра; насикета; повесть; проза; садать; сюжет; хинди,literature_and_poetry,Literature & Poetry,Сюжет «Повести о Насикете» Садала Мишры в контексте истории прозы хинди,2004
,PRES_5ec00edd5f,p/literaturnye-reministsentsii-v-gaudavakho-vakpatiradzhi.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_23215083,s/rusanov-maksim.html,Rusanov Maxim Albertovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,вакпатирадж; гаудавахо; литература; реминисценция,literature_and_poetry,Literature & Poetry,Литературные реминисценции в «Гаудавахо» Вакпатираджи,2004
,PRES_630760bcac,p/psikhologiya-akta-samopozhertvovaniya-v-izobrazhenii-dramaturgov-7-go-veka.html,state:IV; register:natya; register:kavya,3,matched,Kāvya; Nāṭya,kavya; natya,Classical,IV,PERS_61202bf3,s/yulia-alikhanova.html,Alikhanova Yulia Markovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,акт; век; драматург; изображение; психология; самопожертвование,literature_and_poetry,Literature & Poetry,Психология акта самопожертвования в изображении драматургов 7-го века,2004
literary_studies,PRES_8a6d651579,p/o-zhanre-vyaioga-v-sanskritskoi-teorii-dramy.html,state:IV; register:natya; register:kavya,3,matched,Kāvya; Nāṭya,kavya; natya,Classical,IV,PERS_b4cdbfb8,s/erman-vladimir.html,Erman Vladimir Gansovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,вьяйог; драма; жанр; санскрит; теория,literature_and_poetry,Literature & Poetry,О жанре вьяйога в санскритской теории драмы,2004
epic_ramayana_mahabharata,PRES_92c5268a51,p/figura-tsarya-i-predstavleniya-o-vremeni-v-makhabkharate.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_ba537782,s/petrova.html,M. I. Petrova,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,время; махабхарат; представление; фигура; царь,literature_and_poetry,Literature & Poetry,Фигура царя и представления о времени в «Махабхарате»,2004
,PRES_97ad954200,p/luk-oruzhie.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_96b8b195,s/bogolyubov-mikhail.html,Bogolyubov Mikhail Nikolaevich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,лук; оружие,literature_and_poetry,Literature & Poetry,Лук (оружие),2004
bengal; translation_reception,PRES_a8e1a30833,p/perevod-g-s-lebedevym-poemy-bkharat-chondro-raya-biddeshundor-po-rukopisi-khranyashcheisya-v-rgi.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_7bbed51a; PERS_dd7de77e,s/brosalina-elena.html; s/sladkov-andrei.html,Brosalina Elena Kirillovna; Sladkov Andrey Leonidovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,биддешундор; бхарат; лебедев; перевод; поэма; предварительный; рай; ргиа; рукопись; сообщение; храниться; чондро,literature_and_poetry,Literature & Poetry,"Перевод Г.С.Лебедевым поэмы Бхарат Чондро Рая «Биддешундор» (по рукописи, хранящейся в РГИА). Предварительное сообщение",2004
vedic_studies,PRES_ba501c2543,p/erotika-v-rigvede-muzhskoe-i-zhenskoe-nachalo.html,state:I; state:IV; register:rgveda; register:bhasya; register:kavya,5,matched,Bhāṣya; Kāvya; Ṛgveda,bhasya; kavya; rgveda,Classical; Vedic,I; IV,PERS_5cb1449b,s/khomichenkene-aleta.html,Aleta Chomichenkiene,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,женский; мужской; начало; ригведа; эротика,literature_and_poetry,Literature & Poetry,Эротика в Ригведе: мужское и женское начало,2004
epic_ramayana_mahabharata,PRES_c567f22f17,p/leksika-epizoda-i-ego-znachenie-na-materiale-zavershayushchikh-knig-makhabkharaty.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_e5a5ac24,s/neveleva-svetlana.html,Neveleva Svetlana Leonidovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,завершать; книга; лексика; махабхарат; эпизод,literature_and_poetry,Literature & Poetry,Лексика эпизода и его значение (на материале завершающих книг «Махабхараты»),2004
modern_literature,PRES_e793d570a3,p/buddizm-v-tvorchestve-dzhayashankara-prasada.html,state:IV; state:V; register:bhasya; register:kavya; register:bauddha,5,matched,Bauddha; Bhāṣya; Kāvya,bauddha; bhasya; kavya,Buddhist / Jaina; Classical,IV; V,PERS_f940c5b3,s/strelkova-gyuzel.html,Strelkova Guzel Vladimirovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,буддизм; джаяшанкара; прасад; творчество,literature_and_poetry,Literature & Poetry,Буддизм в творчестве Джаяшанкара Прасада,2004
comparative_analysis,PRES_2048f4153d,p/modeli-khristianskogo-i-indo-buddiiskogo-vremeni-v-sovremennoi-literature.html,state:IV; state:V; register:kavya; register:bauddha,4,matched,Bauddha; Kāvya,bauddha; kavya,Buddhist / Jaina; Classical,IV; V,PERS_8a8c5d8b,s/vladimir.html,Shelkovich Vladimir Mikhailovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,время; индо-буддийский; литература; модель; современный; христианский,literature_and_poetry,Literature & Poetry,Модели христианского и индо-буддийского времени в современной литературе,2006
modern_literature,PRES_60da65c55e,p/bezymyannyi-geroi-o-romanakh-khazariprasada-dvivedi.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_f940c5b3,s/strelkova-gyuzel.html,Strelkova Guzel Vladimirovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,безымянный; герой; двиведи; роман; хазарипрасад,literature_and_poetry,Literature & Poetry,Безымянный герой (о романах Хазарипрасада Двиведи),2006
translation_reception,PRES_aa8c66a571,p/dau-v-da-s-t-o-perevodakh-biblii-na-sanskrit-v-programme-vozmozhny-izmeneniya-i-dopolneniya.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_11da326d,s/sergey-tavastsherna.html,Tavastsherna Sergey Sergeevich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,библия; возможный; дополнение; изменение; перевод; программа; санскрит,literature_and_poetry,Literature & Poetry,«Ādau vāda āsīt»: о переводах Библии на санскрит. В программе возможны изменения и дополнения,2006
literary_studies,PRES_b1d123ee06,p/tema-derevni-v-sattasai.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_23215083,s/rusanov-maksim.html,Rusanov Maxim Albertovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,деревня; саттасаи,literature_and_poetry,Literature & Poetry,Тема деревни в «Саттасаи»,2006
modern_literature,PRES_d5cc6c0374,p/k-voprosu-o-syuzhetnykh-i-stilisticheskikh-istokakh-rannikh-priklyuchencheskikh-romanov-na-khind.html,state:IV; register:katha; register:kavya,3,matched,Kathā; Kāvya,katha; kavya,Classical,IV,PERS_28317057,s/dubyanskaya-tatyana.html,Dubyanskaya Tatyana Alexandrovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,исток; приключенческий; ранний; роман; стилистический; сюжетный; хинди,literature_and_poetry,Literature & Poetry,К вопросу о сюжетных и стилистических истоках ранних приключенческих романов на хинди,2006
epic_ramayana_mahabharata,PRES_f771f5827d,p/zavershayushchie-strofy-makhabkharaty-leksika-i-semantika.html,state:III; state:IV; register:epic; register:bhasya; register:kavya,5,matched,Bhāṣya; Epic; Kāvya,bhasya; epic; kavya,Classical; Epic & prolongements,III; IV,PERS_e5a5ac24,s/neveleva-svetlana.html,Neveleva Svetlana Leonidovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,завершать; лексика; махабхарат; семантика; строфа,literature_and_poetry,Literature & Poetry,Завершающие строфы «Махабхараты»: лексика и семантика,2006
buddhist_studies,PRES_fa7c38b2f3,p/entsiklopediya-abkhidkharmy-vasubandkhu-kak-proizvedenie-sanskritskoi-literatury.html,state:IV; state:V; register:kavya; register:bauddha,4,matched,Bauddha; Kāvya,bauddha; kavya,Buddhist / Jaina; Classical,IV; V,PERS_37f98454; PERS_c48611e0,s/ostrovskaya-elena.html; s/rudoi-valerii.html,Ostrovskaya Elena Petrovna; Rudoy Valery Isaakovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,абхидхарма; васубандх; литература; произведение; санскрит; энциклопедия,literature_and_poetry,Literature & Poetry,«Энциклопедия Абхидхармы» Васубандху как произведение санскритской литературы,2006
epic_ramayana_mahabharata,PRES_fcd64d09ac,p/otryakhivayushchiisya-nyryalshchik-o-spetsificheskom-folklornom-motive-v-epicheskikh-i-puraniche.html,state:III; state:IV; register:epic; register:purana; register:katha; register:kavya,6,matched,Epic; Kathā; Kāvya; Purāṇa,epic; katha; kavya; purana,Classical; Epic & prolongements,III; IV,PERS_829c1de5,s/vasilkov-yaroslav.html,Vasilkov Yaroslav Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,вепрь; версия; мотив; ныряльщик; отряхиваться; пуранический; сказание; специфический; фольклорный; эпический,literature_and_poetry,Literature & Poetry,Отряхивающийся ныряльщик: о специфическом фольклорном мотиве в эпических и пуранических версиях «Сказания о Вепре» (Varāha-kathā),2006
hindi_urdu_new_indo_aryan,PRES_2b5692727a,p/rasskaz-o-rani-ketaki-insh-alla-khana-v-kontekste-razvitiya-rannei-prozy-na-khindi-i-urdu.html,state:IV; register:katha; register:kavya,3,matched,Kathā; Kāvya,katha; kavya,Classical,IV,PERS_28317057,s/dubyanskaya-tatyana.html,Dubyanskaya Tatyana Alexandrovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,инш-алла; кетаки; контекст; проза; развитие; ранний; рань; рассказ; урду; хан; хинди,literature_and_poetry,Literature & Poetry,«Рассказ о рани Кетаки» Инш-алла Хана в контексте развития ранней прозы на хинди и урду,2007
,PRES_43e4e4e60d,p/plach-v-sostave-drevnei-makhakavi.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_36dabb79,s/anastasia-guriya.html,Guriya Anastasia Georgievna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,древний; махакавие; плач; состав,literature_and_poetry,Literature & Poetry,Плач в составе древней махакавьи,2007
,PRES_4bb24c3c11,p/k-voprosu-o-statuse-estestvennogo-opisaniya-v-indiiskoi-poetike.html,state:IV; register:bhasya; register:kavya,3,matched,Bhāṣya; Kāvya,bhasya; kavya,Classical,IV,PERS_c52dfaa0,s/sofia-tsvetkova.html,Tsvetkova Svetlana Olegovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,естественный; индия; описание; поэтика; статус,literature_and_poetry,Literature & Poetry,К вопросу о статусе «естественного описания» в индийской поэтике,2007
dravidology_south_india,PRES_57ccd5c672,p/didakticheskie-shataki-v-literature-telugu-k-kharakteristike-zhanrovykh-osobennostei-3-t-g-skoro.html,state:IV; register:bhasya; register:kavya,3,matched,Bhāṣya; Kāvya,bhasya; kavya,Classical,IV,PERS_3d3b302d,s/soboleva-diana.html,Soboleva Diana Владимировна,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,бенгальский; возрождение; дидактический; жанровый; индия; либеральный; литература; мыслитель; пенза; скороходов; текст; телугу; традиционный; характеристика; шатака,literature_and_poetry,Literature & Poetry,Дидактические шатаки в литературе телугу (К характеристике жанровых особенностей). 3. Т. Г .Скороходова (Пенза). Интерпретация традиционного индийского текста либеральными мыслителями Бенгальского Возрождения,2007
,PRES_649f8342d7,p/sezonnyi-i-sutochnyi-tsikly-v-sanskritskoi-drame-struktura-sanskritskoi-dramy.html,state:IV; register:natya; register:kavya,3,matched,Kāvya; Nāṭya,kavya; natya,Classical,IV,PERS_61202bf3,s/yulia-alikhanova.html,Alikhanova Yulia Markovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,драма; санскрит; сезонный; суточный; цикл,literature_and_poetry,Literature & Poetry,Сезонный и суточный циклы в санскритской драме (структура санскритской драмы),2007
buddhist_studies,PRES_65a7d6e51a,p/filosof-nagardzhuna-personazh-prakritskogo-romana-lilavai.html,state:IV; state:V; register:kavya,3,matched,Kāvya,kavya,Buddhist / Jaina; Classical,IV; V,PERS_23215083,s/rusanov-maksim.html,Rusanov Maxim Albertovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,лилавай; нагарджун; персонаж; пракритский; роман; философ,literature_and_poetry,Literature & Poetry,Философ Нагарджуна – персонаж пракритского романа «Лилаваи»,2007
dravidology_south_india,PRES_7e16512005,p/o-bykakh-i-lyudyakh-obraz-stada-v-skotovodcheskom-epose-yuzhnoi-indii.html,state:IV; register:epic; register:kavya,3,matched,Epic; Kāvya,epic; kavya,Classical,IV,PERS_2c40b9b1,s/gurov-nikita.html,Gurov Nikita Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,бык; образ; скотоводческий; стадо; человек; эпос; южная_индия,literature_and_poetry,Literature & Poetry,О быках и людях (Образ «Стада» в скотоводческом эпосе Южной Индии),2007
dravidology_south_india,PRES_f24e720def,p/moskva-tema-marudam-v-staroi-tamilskoi-poezii.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_1fa7cc0c,s/alexander-dubyansky.html,Dubyansky Alexander Mikhailovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,маруда; москва; поэзия; старый; тамильский,literature_and_poetry,Literature & Poetry,(Москва). Тема марудам в старой тамильской поэзии,2007
literary_studies,PRES_9b61667329,p/chto-stoit-za-stilyami-u-dandina.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_61202bf3,s/yulia-alikhanova.html,Alikhanova Yulia Markovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,дандин; стиль; стоить; что,literature_and_poetry,Literature & Poetry,Что стоит за стилями у Дандина?,2008
epic_ramayana_mahabharata,PRES_9e65f5de1e,p/drugaya-savitri-skazanie-o-savitri-v-andkhramakhabkharate.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_2c40b9b1,s/gurov-nikita.html,Gurov Nikita Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,андхрамахабхарат; другой; савитереть; сказание,literature_and_poetry,Literature & Poetry,«Другая Савитри»: Сказание о Савитри в «Андхрамахабхарате»,2008
epic_ramayana_mahabharata,PRES_c23e6409da,p/o-yazyke-i-stile-epicheskikh-rishi.html,state:IV; register:epic; register:kavya,3,matched,Epic; Kāvya,epic; kavya,Classical,IV,PERS_e5a5ac24,s/neveleva-svetlana.html,Neveleva Svetlana Leonidovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,риш; стиль; эпический; язык,literature_and_poetry,Literature & Poetry,О языке и стиле эпических риши,2008
bengal; ethnography_performance,PRES_d5a74ed7f6,p/narodnyi-teatr-dzhatra-i-ego-rol-v-formirovanii-novoi-bengalskoi-literatury.html,state:IV; register:natya; register:kavya,3,matched,Kāvya; Nāṭya,kavya; natya,Classical,IV,PERS_dd7de77e,s/brosalina-elena.html,Brosalina Elena Kirillovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,бенгальский; джатр; литература; народный; новый; театр; формирование,literature_and_poetry,Literature & Poetry,Народный театр «джатра» и его роль в формировании новой бенгальской литературы,2008
,PRES_e9159cba78,p/k-probleme-trivadrumskogo-tsikla.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_4831e64b,s/anokhina.html,E. Anohina,Roerich Readings,https://ancient.ivran.ru/novosti?year=2008,тривадрумский; цикл,literature_and_poetry,Literature & Poetry,К проблеме «тривадрумского цикла»,2008
literary_studies,PRES_f15fea41e4,p/tekst-personazh-v-drevnei-makhakave.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_36dabb79,s/anastasia-guriya.html,Guriya Anastasia Georgievna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2008,древний; махакавие; персонаж; текст,literature_and_poetry,Literature & Poetry,Текст – персонаж в древней махакавье,2008
dravidology_south_india,PRES_f60e19e1b7,p/o-nekotorykh-printsipakh-tamilskoi-poetiki-po-antologii-nadzhinei.html,state:IV; register:bhasya; register:kavya,3,matched,Bhāṣya; Kāvya,bhasya; kavya,Classical,IV,PERS_1fa7cc0c,s/alexander-dubyansky.html,Dubyansky Alexander Mikhailovich,Roerich Readings,https://ancient.ivran.ru/novosti?year=2008,антология; наджиня; поэтика; принцип; тамильский,literature_and_poetry,Literature & Poetry,О некоторых принципах тамильской поэтики по антологии «Наджиней»,2008
translation_reception,PRES_fea1defc8d,p/mnozhestvo-zhiznei-poemy-tulsi-dasa-nekotorye-aspekty-sovremennogo-bytovaniya-ramacharitamanasy.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_91b473b1,s/chelnokova-anna.html,Chelnokova Anna Vitalyevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,бытование; дас; жизнь; множество; поэма; рамачаритаманас; современный; тулси,literature_and_poetry,Literature & Poetry,Множество жизней поэмы Тулси Даса (некоторые аспекты современного бытования «Рамачаритаманасы»),2008
literary_studies,PRES_ff0d548615,p/chto-stoit-za-stilem-u-dandina.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_61202bf3,s/yulia-alikhanova.html,Alikhanova Yulia Markovna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2008,дандин; стиль; стоить; что,literature_and_poetry,Literature & Poetry,Что стоит за стилем у Дандина?,2008
comparative_analysis,PRES_5b4245709b,p/korovi-voiny-na-materiale-skotovodcheskogo-eposa-narodov-tsentralnoi-indii-i-dekana.html,state:IV; register:epic; register:kavya,3,matched,Epic; Kāvya,epic; kavya,Classical,IV,PERS_2c40b9b1,s/gurov-nikita.html,Gurov Nikita Vladimirovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,война; декан; индия; коровий; народ; скотоводческий; центральный; эпос,literature_and_poetry,Literature & Poetry,«Коровьи войны» (на материале скотоводческого эпоса народов Центральной Индии и Декана),2009
epic_ramayana_mahabharata,PRES_7323c9c9b1,p/eshche-raz-o-syuzhete-epicheskoi-shakuntaly.html,state:IV; register:epic; register:katha; register:kavya,4,matched,Epic; Kathā; Kāvya,epic; katha; kavya,Classical,IV,PERS_61202bf3,s/yulia-alikhanova.html,Alikhanova Yulia Markovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,сюжет; шакунталый; эпический,literature_and_poetry,Literature & Poetry,Еще раз о сюжете эпической «Шакунталы»,2009
translation_reception,PRES_9627d4dfc0,p/vostok-zapad-i-russkii-perevod.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_10547db9,s/zagumennov-boris.html,Zagumennov Boris Ivanovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,восток; запад; перевод; русский,literature_and_poetry,Literature & Poetry,"Восток, Запад и русский перевод",2009
dravidology_south_india; epic_ramayana_mahabharata,PRES_96f005355d,p/makhabkharata-v-tamilskoi-poezii.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_1fa7cc0c,s/alexander-dubyansky.html,Dubyansky Alexander Mikhailovich,Roerich Readings,https://ancient.ivran.ru/novosti?year=2009,махабхарат; поэзия; тамильский,literature_and_poetry,Literature & Poetry,Махабхарата в тамильской поэзии,2009
epic_ramayana_mahabharata,PRES_9e464b8281,p/kniga-o-poboishche-palitsami-makhabkharata-xvi.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_e5a5ac24,s/neveleva-svetlana.html,Neveleva Svetlana Leonidovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,книга; махабхарат; палица; побоище,literature_and_poetry,Literature & Poetry,"Книга о побоище палицами (Махабхарата, XVI)",2009
bengal; epic_ramayana_mahabharata,PRES_beb45aac0a,p/ramayana-krittibasa-odzhkhi-v-kulture-bengalii-xv-xvi-vekov.html,state:III; state:IV; register:epic; register:kavya,4,matched,Epic; Kāvya,epic; kavya,Classical; Epic & prolongements,III; IV,PERS_7bbed51a,s/sladkov-andrei.html,Sladkov Andrey Leonidovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,бенгалия; век; криттибас; культура; оджха; рамаяна,literature_and_poetry,Literature & Poetry,«Рамаяна» Криттибаса Оджхи в культуре Бенгалии XV-XVI веков,2009
literary_studies,PRES_d7d30097a4,p/terminologiya-sufiiskoi-propovedi-v-padmavat-malika-mukhammada-dzhayasi.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_c52dfaa0,s/sofia-tsvetkova.html,Tsvetkova Svetlana Olegovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2306&option=com_content&task=view,джаясь; малика; мухаммад; падмават; проповедь; суфийский; терминология,literature_and_poetry,Literature & Poetry,Терминология суфийской проповеди в «Падмават» Малика Мухаммада Джаяси,2009
metrics; prosody,PRES_0e0cf8bb17,p/sanskritskie-kvantitativnye-stikhotvornye-razmery-rekonstruktsiya-chteniya.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_11da326d,s/sergey-tavastsherna.html,Tavastsherna Sergey Sergeevich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,квантитативный; размер; реконструкция; санскрит; стихотворный; чтение,linguistics_and_philology,Linguistics & Philology,Санскритские квантитативные стихотворные размеры: реконструкция чтения,2010
epic_ramayana_mahabharata,PRES_10ebf2bc49,p/syuzhet-o-poboishche-palitsami-v-mausalaparve-i-v-dzhatake-o-gkhata-pandite.html,state:IV; register:katha; register:kavya,3,matched,Kathā; Kāvya,katha; kavya,Classical,IV,PERS_50c46233,s/maretina-kseniya.html,Maretina Ksenia Александровна,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,гхата-пандит; джатака; маусалапарва; палица; побоище; сюжет,literature_and_poetry,Literature & Poetry,Сюжет о побоище палицами в «Маусалапарве» и в «Джатаке о Гхата-пандите»,2010
comparative_analysis,PRES_1e77ef9490,p/indiiskii-epos-dkhola-maru-i-skazka-o-tsare-saltane-a-s-pushkina.html,state:IV; register:epic; register:kavya,3,matched,Epic; Kāvya,epic; kavya,Classical,IV,PERS_f8ab5755,s/oranskaya-tatyana.html,Oranskaya Tatyana Iosifovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,дхола-мара; индия; пушкин; салтана; сказка; царь; эпос,literature_and_poetry,Literature & Poetry,Индийский эпос «Дхола-Мару» и «Сказка о царе Салтане» А.С.Пушкина,2010
literary_studies,PRES_2e725b44b8,p/stseny-priema-gostya-v-drevnei-makhakave.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_36dabb79,s/anastasia-guriya.html,Guriya Anastasia Georgievna,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,гость; древний; махакавие; прием; сцена,literature_and_poetry,Literature & Poetry,Сцены приема гостя в древней махакавье,2010
dravidology_south_india,PRES_53f8bd860a,p/ragkhuvansha-kalidasy-glazami-tamilista.html,state:IV; register:kavya,2,matched,Kāvya,kavya,Classical,IV,PERS_1fa7cc0c,s/alexander-dubyansky.html,Dubyansky Alexander Mikhailovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,глаз; калидас; рагхуванша; тамилистый,literature_and_poetry,Literature & Poetry,«Рагхуванша» Калидасы глазами тамилиста,2010
comparative_analysis,PRES_58b20ea2d8,p/velikobritaniya-syuzhety-religioznogo-obrashcheniya-v-paliiskoi-i-srednevekovoi-irlandskoi-liter.html,state:IV; state:V; register:katha; register:kavya,4,matched,Kathā; Kāvya,katha; kavya,Buddhist / Jaina; Classical,IV; V,PERS_3c7d41ac,s/fomin-maksim.html,Maxim Fomin,Roerich Readings,https://ancient.ivran.ru/novosti?year=2010,великобритания; ирландский; литература; нарративный; обращение; пали; религия; средневековый; сюжет; традиция,literature_and_poetry,Literature & Poetry,(Великобритания). Сюжеты религиозного обращения в палийской и средневековой ирландской литературе. Нарративная традиция,2010
